Customer_ID,Journey_ID,Marketing_Channel,Interaction_Timestamp,Conversion_Flag,Revenue_Amount
CUST_34983,JRN_109543,Email,2021-05-20 00:00:00,0,0.0
CUST_26933,JRN_109544,Google Ads,2021-01-24 00:00:00,0,0.0
CUST_26933,JRN_109544,Email,2021-01-26 00:00:00,0,0.0
CUST_31977,JRN_109545,Instagram,2021-02-09 00:00:00,0,0.0
CUST_27307,JRN_109546,Google Ads,2021-08-01 00:00:00,0,0.0
CUST_20160,JRN_109547,Facebook,2021-02-12 00:00:00,0,0.0
CUST_20160,JRN_109547,Instagram,2021-02-13 00:00:00,0,0.0
CUST_20160,JRN_109547,Google Ads,2021-02-16 00:00:00,0,0.0
CUST_31314,JRN_109548,Email,2021-08-09 00:00:00,0,0.0
CUST_30838,JRN_109549,Google Ads,2021-04-20 00:00:00,0,0.0
CUST_27264,JRN_109550,Google Ads,2021-01-21 00:00:00,1,361.5
CUST_27264,JRN_109550,Facebook,2021-01-22 00:00:00,1,361.5
CUST_27264,JRN_109550,YouTube,2021-01-27 00:00:00,1,361.5
CUST_27264,JRN_109550,Instagram,2021-01-30 00:00:00,1,361.5
CUST_28186,JRN_109551,YouTube,2021-06-28 00:00:00,0,0.0
CUST_28186,JRN_109551,YouTube,2021-07-01 00:00:00,0,0.0
CUST_20429,JRN_109552,Email,2021-06-29 00:00:00,0,0.0
CUST_20429,JRN_109552,Email,2021-06-30 00:00:00,0,0.0
CUST_20429,JRN_109552,YouTube,2021-07-03 00:00:00,0,0.0
CUST_20429,JRN_109552,YouTube,2021-07-08 00:00:00,0,0.0
CUST_22094,JRN_109553,YouTube,2021-09-13 00:00:00,1,321.25
CUST_30697,JRN_109554,Facebook,2021-09-20 00:00:00,0,0.0
CUST_30697,JRN_109554,YouTube,2021-09-22 00:00:00,0,0.0
CUST_30697,JRN_109554,Email,2021-09-22 00:00:00,0,0.0
CUST_26225,JRN_109555,Facebook,2021-07-20 00:00:00,0,0.0
CUST_26225,JRN_109555,Email,2021-07-22 00:00:00,0,0.0
CUST_26225,JRN_109555,Website,2021-07-23 00:00:00,0,0.0
CUST_26225,JRN_109555,YouTube,2021-07-24 00:00:00,0,0.0
CUST_28175,JRN_109556,YouTube,2021-03-06 00:00:00,0,0.0
CUST_28175,JRN_109556,Website,2021-03-08 00:00:00,0,0.0
CUST_28175,JRN_109556,Email,2021-03-10 00:00:00,0,0.0
CUST_28175,JRN_109556,Email,2021-03-12 00:00:00,0,0.0
CUST_20691,JRN_109557,Instagram,2021-02-27 00:00:00,0,0.0
CUST_20691,JRN_109557,Instagram,2021-02-28 00:00:00,0,0.0
CUST_20691,JRN_109557,YouTube,2021-03-01 00:00:00,0,0.0
CUST_21934,JRN_109558,Facebook,2021-03-18 00:00:00,0,0.0
CUST_33836,JRN_109559,Facebook,2021-02-12 00:00:00,0,0.0
CUST_23288,JRN_109560,Instagram,2021-04-02 00:00:00,0,0.0
CUST_23288,JRN_109560,Email,2021-04-04 00:00:00,0,0.0
CUST_20564,JRN_109561,Instagram,2021-03-23 00:00:00,0,0.0
CUST_20564,JRN_109561,Facebook,2021-03-24 00:00:00,0,0.0
CUST_20564,JRN_109561,Website,2021-03-27 00:00:00,0,0.0
CUST_31388,JRN_109562,Facebook,2021-05-24 00:00:00,0,0.0
CUST_31388,JRN_109562,YouTube,2021-05-26 00:00:00,0,0.0
CUST_31388,JRN_109562,Google Ads,2021-05-30 00:00:00,0,0.0
CUST_23455,JRN_109563,Instagram,2021-09-07 00:00:00,0,0.0
CUST_23455,JRN_109563,Email,2021-09-09 00:00:00,0,0.0
CUST_23455,JRN_109563,Instagram,2021-09-11 00:00:00,0,0.0
CUST_23455,JRN_109563,Email,2021-09-13 00:00:00,0,0.0
CUST_24722,JRN_109564,Google Ads,2021-06-04 00:00:00,0,0.0
CUST_24722,JRN_109564,Email,2021-06-07 00:00:00,0,0.0
CUST_32262,JRN_109565,YouTube,2021-06-08 00:00:00,0,0.0
CUST_32262,JRN_109565,Website,2021-06-10 00:00:00,0,0.0
CUST_21343,JRN_109566,Instagram,2021-08-02 00:00:00,0,0.0
CUST_21343,JRN_109566,Website,2021-08-03 00:00:00,0,0.0
CUST_21343,JRN_109566,Email,2021-08-04 00:00:00,0,0.0
CUST_21343,JRN_109566,Google Ads,2021-08-08 00:00:00,0,0.0
CUST_29231,JRN_109567,Instagram,2021-08-18 00:00:00,1,256.17
CUST_29231,JRN_109567,Instagram,2021-08-20 00:00:00,1,256.17
CUST_33326,JRN_109568,Facebook,2021-05-06 00:00:00,1,172.56
CUST_33326,JRN_109568,Google Ads,2021-05-08 00:00:00,1,172.56
CUST_33326,JRN_109568,Instagram,2021-05-09 00:00:00,1,172.56
CUST_33326,JRN_109568,Website,2021-05-12 00:00:00,1,172.56
CUST_27744,JRN_109569,YouTube,2021-06-12 00:00:00,0,0.0
CUST_23785,JRN_109570,YouTube,2021-03-30 00:00:00,0,0.0
CUST_23785,JRN_109570,Email,2021-03-31 00:00:00,0,0.0
CUST_31987,JRN_109571,Website,2021-01-14 00:00:00,0,0.0
CUST_31987,JRN_109571,Instagram,2021-01-16 00:00:00,0,0.0
CUST_31742,JRN_109572,Facebook,2021-08-08 00:00:00,0,0.0
CUST_31742,JRN_109572,Website,2021-08-09 00:00:00,0,0.0
CUST_31742,JRN_109572,Website,2021-08-14 00:00:00,0,0.0
CUST_22238,JRN_109573,Google Ads,2021-05-29 00:00:00,0,0.0
CUST_22238,JRN_109573,Instagram,2021-06-01 00:00:00,0,0.0
CUST_33904,JRN_109574,Instagram,2021-07-24 00:00:00,0,0.0
CUST_33904,JRN_109574,YouTube,2021-07-27 00:00:00,0,0.0
CUST_32484,JRN_109575,Website,2021-04-21 00:00:00,0,0.0
CUST_33585,JRN_109576,YouTube,2021-05-30 00:00:00,0,0.0
CUST_33585,JRN_109576,Email,2021-06-01 00:00:00,0,0.0
CUST_33585,JRN_109576,Website,2021-06-02 00:00:00,0,0.0
CUST_33585,JRN_109576,Facebook,2021-06-02 00:00:00,0,0.0
CUST_28360,JRN_109577,Email,2021-05-02 00:00:00,0,0.0
CUST_28360,JRN_109577,Email,2021-05-05 00:00:00,0,0.0
CUST_33380,JRN_109578,Email,2021-08-08 00:00:00,0,0.0
CUST_33380,JRN_109578,Website,2021-08-10 00:00:00,0,0.0
CUST_33851,JRN_109579,YouTube,2021-04-19 00:00:00,0,0.0
CUST_20631,JRN_109580,Instagram,2021-02-09 00:00:00,0,0.0
CUST_20631,JRN_109580,Email,2021-02-10 00:00:00,0,0.0
CUST_20631,JRN_109580,YouTube,2021-02-15 00:00:00,0,0.0
CUST_24582,JRN_109581,Facebook,2021-01-02 00:00:00,0,0.0
CUST_24582,JRN_109581,Google Ads,2021-01-03 00:00:00,0,0.0
CUST_24582,JRN_109581,Website,2021-01-06 00:00:00,0,0.0
CUST_24582,JRN_109581,Email,2021-01-08 00:00:00,0,0.0
CUST_20518,JRN_109582,Facebook,2021-02-07 00:00:00,0,0.0
CUST_20518,JRN_109582,Email,2021-02-09 00:00:00,0,0.0
CUST_26145,JRN_109583,Website,2021-04-08 00:00:00,0,0.0
CUST_26145,JRN_109583,YouTube,2021-04-10 00:00:00,0,0.0
CUST_26145,JRN_109583,YouTube,2021-04-14 00:00:00,0,0.0
CUST_28602,JRN_109584,Website,2021-06-26 00:00:00,0,0.0
CUST_31851,JRN_109585,Google Ads,2021-09-25 00:00:00,0,0.0
CUST_31851,JRN_109585,Website,2021-09-26 00:00:00,0,0.0
CUST_33075,JRN_109586,Instagram,2021-09-20 00:00:00,0,0.0
CUST_32770,JRN_109587,Email,2021-05-03 00:00:00,0,0.0
CUST_32770,JRN_109587,Website,2021-05-06 00:00:00,0,0.0
CUST_32770,JRN_109587,Google Ads,2021-05-09 00:00:00,0,0.0
CUST_32770,JRN_109587,Facebook,2021-05-12 00:00:00,0,0.0
CUST_24876,JRN_109588,Email,2021-02-20 00:00:00,0,0.0
CUST_32766,JRN_109589,YouTube,2021-09-01 00:00:00,0,0.0
CUST_32766,JRN_109589,Website,2021-09-02 00:00:00,0,0.0
CUST_32766,JRN_109589,Facebook,2021-09-05 00:00:00,0,0.0
CUST_26511,JRN_109590,Google Ads,2021-09-26 00:00:00,0,0.0
CUST_26511,JRN_109590,YouTube,2021-09-27 00:00:00,0,0.0
CUST_26511,JRN_109590,Facebook,2021-09-30 00:00:00,0,0.0
CUST_26511,JRN_109590,Website,2021-10-05 00:00:00,0,0.0
CUST_24185,JRN_109591,Website,2021-05-04 00:00:00,0,0.0
CUST_26208,JRN_109592,Facebook,2021-07-07 00:00:00,0,0.0
CUST_26214,JRN_109593,Email,2021-04-16 00:00:00,0,0.0
CUST_25235,JRN_109594,Facebook,2021-07-04 00:00:00,0,0.0
CUST_25235,JRN_109594,Instagram,2021-07-05 00:00:00,0,0.0
CUST_25235,JRN_109594,Email,2021-07-06 00:00:00,0,0.0
CUST_28024,JRN_109595,Facebook,2021-08-10 00:00:00,1,136.44
CUST_28024,JRN_109595,Instagram,2021-08-12 00:00:00,1,136.44
CUST_28024,JRN_109595,Instagram,2021-08-14 00:00:00,1,136.44
CUST_24761,JRN_109596,Instagram,2021-07-09 00:00:00,0,0.0
CUST_28163,JRN_109597,Facebook,2021-09-15 00:00:00,1,161.27
CUST_28163,JRN_109597,Google Ads,2021-09-17 00:00:00,1,161.27
CUST_28163,JRN_109597,Website,2021-09-21 00:00:00,1,161.27
CUST_28163,JRN_109597,Instagram,2021-09-24 00:00:00,1,161.27
CUST_25338,JRN_109598,Website,2021-07-31 00:00:00,0,0.0
CUST_25338,JRN_109598,Instagram,2021-08-02 00:00:00,0,0.0
CUST_25338,JRN_109598,Instagram,2021-08-03 00:00:00,0,0.0
CUST_27313,JRN_109599,Facebook,2021-06-04 00:00:00,0,0.0
CUST_27313,JRN_109599,Instagram,2021-06-06 00:00:00,0,0.0
CUST_30355,JRN_109600,Google Ads,2021-10-17 00:00:00,1,200.97
CUST_30355,JRN_109600,Facebook,2021-10-18 00:00:00,1,200.97
CUST_30237,JRN_109601,Website,2021-10-17 00:00:00,0,0.0
CUST_24159,JRN_109602,Facebook,2021-04-02 00:00:00,0,0.0
CUST_24159,JRN_109602,Email,2021-04-04 00:00:00,0,0.0
CUST_24159,JRN_109602,Instagram,2021-04-06 00:00:00,0,0.0
CUST_24159,JRN_109602,Website,2021-04-11 00:00:00,0,0.0
CUST_24271,JRN_109603,YouTube,2021-01-18 00:00:00,0,0.0
CUST_24271,JRN_109603,Instagram,2021-01-21 00:00:00,0,0.0
CUST_25216,JRN_109604,Google Ads,2021-09-11 00:00:00,1,428.75
CUST_25216,JRN_109604,Email,2021-09-13 00:00:00,1,428.75
CUST_25216,JRN_109604,Email,2021-09-13 00:00:00,1,428.75
CUST_22118,JRN_109605,Instagram,2021-05-23 00:00:00,0,0.0
CUST_22118,JRN_109605,YouTube,2021-05-24 00:00:00,0,0.0
CUST_24653,JRN_109606,Instagram,2021-04-12 00:00:00,0,0.0
CUST_24653,JRN_109606,Google Ads,2021-04-15 00:00:00,0,0.0
CUST_24653,JRN_109606,YouTube,2021-04-18 00:00:00,0,0.0
CUST_28947,JRN_109607,Google Ads,2021-04-26 00:00:00,0,0.0
CUST_28947,JRN_109607,Email,2021-04-27 00:00:00,0,0.0
CUST_31162,JRN_109608,YouTube,2021-03-03 00:00:00,0,0.0
CUST_31162,JRN_109608,Instagram,2021-03-05 00:00:00,0,0.0
CUST_31162,JRN_109608,Website,2021-03-07 00:00:00,0,0.0
CUST_33013,JRN_109609,Google Ads,2021-05-16 00:00:00,0,0.0
CUST_24261,JRN_109610,Website,2021-05-03 00:00:00,0,0.0
CUST_24261,JRN_109610,Instagram,2021-05-05 00:00:00,0,0.0
CUST_24261,JRN_109610,Google Ads,2021-05-06 00:00:00,0,0.0
CUST_24261,JRN_109610,Email,2021-05-06 00:00:00,0,0.0
CUST_27019,JRN_109611,Facebook,2021-02-27 00:00:00,0,0.0
CUST_29076,JRN_109612,Email,2021-01-06 00:00:00,0,0.0
CUST_29076,JRN_109612,YouTube,2021-01-09 00:00:00,0,0.0
CUST_33254,JRN_109613,Email,2021-01-24 00:00:00,0,0.0
CUST_33254,JRN_109613,YouTube,2021-01-27 00:00:00,0,0.0
CUST_33254,JRN_109613,Email,2021-01-30 00:00:00,0,0.0
CUST_33254,JRN_109613,Email,2021-01-30 00:00:00,0,0.0
CUST_33430,JRN_109614,Website,2021-10-16 00:00:00,0,0.0
CUST_33430,JRN_109614,YouTube,2021-10-18 00:00:00,0,0.0
CUST_33430,JRN_109614,Instagram,2021-10-20 00:00:00,0,0.0
CUST_33430,JRN_109614,Email,2021-10-25 00:00:00,0,0.0
CUST_28892,JRN_109615,Website,2021-08-04 00:00:00,0,0.0
CUST_25574,JRN_109616,Instagram,2021-07-02 00:00:00,0,0.0
CUST_25574,JRN_109616,Google Ads,2021-07-04 00:00:00,0,0.0
CUST_33724,JRN_109617,Instagram,2021-09-20 00:00:00,0,0.0
CUST_33724,JRN_109617,YouTube,2021-09-21 00:00:00,0,0.0
CUST_33724,JRN_109617,Facebook,2021-09-23 00:00:00,0,0.0
CUST_33724,JRN_109617,Email,2021-09-24 00:00:00,0,0.0
CUST_29686,JRN_109618,YouTube,2021-05-22 00:00:00,0,0.0
CUST_29686,JRN_109618,Website,2021-05-24 00:00:00,0,0.0
CUST_29686,JRN_109618,Website,2021-05-25 00:00:00,0,0.0
CUST_29686,JRN_109618,Instagram,2021-05-31 00:00:00,0,0.0
CUST_24261,JRN_109619,Google Ads,2021-07-08 00:00:00,0,0.0
CUST_23346,JRN_109620,Facebook,2021-06-08 00:00:00,0,0.0
CUST_23346,JRN_109620,YouTube,2021-06-09 00:00:00,0,0.0
CUST_23346,JRN_109620,Website,2021-06-12 00:00:00,0,0.0
CUST_24461,JRN_109621,Instagram,2021-03-17 00:00:00,0,0.0
CUST_24461,JRN_109621,Facebook,2021-03-20 00:00:00,0,0.0
CUST_24461,JRN_109621,YouTube,2021-03-23 00:00:00,0,0.0
CUST_31421,JRN_109622,Website,2021-07-28 00:00:00,0,0.0
CUST_31421,JRN_109622,Facebook,2021-07-30 00:00:00,0,0.0
CUST_31421,JRN_109622,Instagram,2021-08-01 00:00:00,0,0.0
CUST_31664,JRN_109623,Email,2021-04-26 00:00:00,0,0.0
CUST_31664,JRN_109623,Instagram,2021-04-29 00:00:00,0,0.0
CUST_31664,JRN_109623,Website,2021-04-29 00:00:00,0,0.0
CUST_31664,JRN_109623,Email,2021-04-30 00:00:00,0,0.0
CUST_24037,JRN_109624,Facebook,2021-07-09 00:00:00,0,0.0
CUST_24037,JRN_109624,Instagram,2021-07-12 00:00:00,0,0.0
CUST_27871,JRN_109625,YouTube,2021-08-09 00:00:00,0,0.0
CUST_27871,JRN_109625,Email,2021-08-11 00:00:00,0,0.0
CUST_27871,JRN_109625,YouTube,2021-08-12 00:00:00,0,0.0
CUST_27927,JRN_109626,Website,2021-06-05 00:00:00,0,0.0
CUST_30379,JRN_109627,Email,2021-06-13 00:00:00,0,0.0
CUST_30379,JRN_109627,Email,2021-06-15 00:00:00,0,0.0
CUST_30379,JRN_109627,Email,2021-06-16 00:00:00,0,0.0
CUST_30379,JRN_109627,YouTube,2021-06-19 00:00:00,0,0.0
CUST_20483,JRN_109628,Facebook,2021-07-01 00:00:00,0,0.0
CUST_20483,JRN_109628,Facebook,2021-07-02 00:00:00,0,0.0
CUST_20483,JRN_109628,Facebook,2021-07-05 00:00:00,0,0.0
CUST_20483,JRN_109628,Instagram,2021-07-10 00:00:00,0,0.0
CUST_31537,JRN_109629,YouTube,2021-10-11 00:00:00,0,0.0
CUST_31537,JRN_109629,Email,2021-10-14 00:00:00,0,0.0
CUST_31537,JRN_109629,Email,2021-10-15 00:00:00,0,0.0
CUST_21942,JRN_109630,Email,2021-06-30 00:00:00,0,0.0
CUST_21942,JRN_109630,Website,2021-07-02 00:00:00,0,0.0
CUST_21942,JRN_109630,Email,2021-07-03 00:00:00,0,0.0
CUST_21942,JRN_109630,Website,2021-07-06 00:00:00,0,0.0
CUST_23838,JRN_109631,Email,2021-01-27 00:00:00,0,0.0
CUST_31738,JRN_109632,Google Ads,2021-08-27 00:00:00,0,0.0
CUST_31738,JRN_109632,YouTube,2021-08-28 00:00:00,0,0.0
CUST_31738,JRN_109632,YouTube,2021-08-30 00:00:00,0,0.0
CUST_31738,JRN_109632,Google Ads,2021-09-02 00:00:00,0,0.0
CUST_28468,JRN_109633,Google Ads,2021-06-26 00:00:00,0,0.0
CUST_28468,JRN_109633,Facebook,2021-06-27 00:00:00,0,0.0
CUST_32883,JRN_109634,Instagram,2021-10-15 00:00:00,1,402.11
CUST_33494,JRN_109635,Website,2021-09-01 00:00:00,0,0.0
CUST_32069,JRN_109636,Email,2021-01-25 00:00:00,0,0.0
CUST_32069,JRN_109636,YouTube,2021-01-27 00:00:00,0,0.0
CUST_32069,JRN_109636,Google Ads,2021-01-28 00:00:00,0,0.0
CUST_32069,JRN_109636,Instagram,2021-01-29 00:00:00,0,0.0
CUST_26686,JRN_109637,Facebook,2021-09-06 00:00:00,0,0.0
CUST_32244,JRN_109638,Facebook,2021-05-30 00:00:00,0,0.0
CUST_32244,JRN_109638,YouTube,2021-06-01 00:00:00,0,0.0
CUST_32244,JRN_109638,Google Ads,2021-06-03 00:00:00,0,0.0
CUST_34709,JRN_109639,Website,2021-02-28 00:00:00,0,0.0
CUST_34709,JRN_109639,Instagram,2021-03-02 00:00:00,0,0.0
CUST_34709,JRN_109639,YouTube,2021-03-03 00:00:00,0,0.0
CUST_34709,JRN_109639,Instagram,2021-03-04 00:00:00,0,0.0
CUST_30363,JRN_109640,Facebook,2021-08-16 00:00:00,0,0.0
CUST_30363,JRN_109640,Email,2021-08-17 00:00:00,0,0.0
CUST_30363,JRN_109640,Facebook,2021-08-22 00:00:00,0,0.0
CUST_34451,JRN_109641,Google Ads,2021-02-23 00:00:00,0,0.0
CUST_29421,JRN_109642,YouTube,2021-08-27 00:00:00,1,177.7
CUST_29421,JRN_109642,Website,2021-08-29 00:00:00,1,177.7
CUST_30327,JRN_109643,Instagram,2021-03-29 00:00:00,0,0.0
CUST_30327,JRN_109643,Instagram,2021-03-31 00:00:00,0,0.0
CUST_29125,JRN_109644,Email,2021-03-24 00:00:00,0,0.0
CUST_29125,JRN_109644,Website,2021-03-26 00:00:00,0,0.0
CUST_29125,JRN_109644,Website,2021-03-27 00:00:00,0,0.0
CUST_29125,JRN_109644,Facebook,2021-03-27 00:00:00,0,0.0
CUST_27774,JRN_109645,YouTube,2021-04-30 00:00:00,0,0.0
CUST_27774,JRN_109645,Instagram,2021-05-02 00:00:00,0,0.0
CUST_32554,JRN_109646,YouTube,2021-08-23 00:00:00,0,0.0
CUST_32554,JRN_109646,YouTube,2021-08-26 00:00:00,0,0.0
CUST_32554,JRN_109646,Instagram,2021-08-27 00:00:00,0,0.0
CUST_25396,JRN_109647,Facebook,2021-09-18 00:00:00,0,0.0
CUST_24331,JRN_109648,Email,2021-09-04 00:00:00,0,0.0
CUST_33281,JRN_109649,Google Ads,2021-09-25 00:00:00,0,0.0
CUST_33281,JRN_109649,Instagram,2021-09-28 00:00:00,0,0.0
CUST_24049,JRN_109650,Email,2021-09-22 00:00:00,0,0.0
CUST_24049,JRN_109650,Google Ads,2021-09-25 00:00:00,0,0.0
CUST_33002,JRN_109651,Facebook,2021-02-17 00:00:00,1,320.45
CUST_33533,JRN_109652,Google Ads,2021-08-30 00:00:00,1,486.92
CUST_33533,JRN_109652,YouTube,2021-09-01 00:00:00,1,486.92
CUST_33533,JRN_109652,Google Ads,2021-09-05 00:00:00,1,486.92
CUST_33533,JRN_109652,Google Ads,2021-09-05 00:00:00,1,486.92
CUST_21013,JRN_109653,Website,2021-06-29 00:00:00,0,0.0
CUST_21013,JRN_109653,Google Ads,2021-07-01 00:00:00,0,0.0
CUST_21013,JRN_109653,Instagram,2021-07-01 00:00:00,0,0.0
CUST_32735,JRN_109654,Google Ads,2021-09-30 00:00:00,0,0.0
CUST_32735,JRN_109654,YouTube,2021-10-02 00:00:00,0,0.0
CUST_32735,JRN_109654,Instagram,2021-10-03 00:00:00,0,0.0
CUST_31209,JRN_109655,Email,2021-10-21 00:00:00,1,79.6
CUST_31209,JRN_109655,Website,2021-10-22 00:00:00,1,79.6
CUST_31209,JRN_109655,Facebook,2021-10-25 00:00:00,1,79.6
CUST_34331,JRN_109656,Email,2021-08-23 00:00:00,0,0.0
CUST_33502,JRN_109657,Website,2021-03-21 00:00:00,0,0.0
CUST_33502,JRN_109657,Instagram,2021-03-22 00:00:00,0,0.0
CUST_31853,JRN_109658,Email,2021-01-22 00:00:00,0,0.0
CUST_31853,JRN_109658,Google Ads,2021-01-24 00:00:00,0,0.0
CUST_31853,JRN_109658,Website,2021-01-24 00:00:00,0,0.0
CUST_31295,JRN_109659,YouTube,2021-05-02 00:00:00,0,0.0
CUST_31295,JRN_109659,Website,2021-05-03 00:00:00,0,0.0
CUST_31295,JRN_109659,Email,2021-05-08 00:00:00,0,0.0
CUST_29798,JRN_109660,Instagram,2021-06-05 00:00:00,0,0.0
CUST_29798,JRN_109660,Website,2021-06-06 00:00:00,0,0.0
CUST_29798,JRN_109660,Website,2021-06-07 00:00:00,0,0.0
CUST_29798,JRN_109660,Email,2021-06-11 00:00:00,0,0.0
CUST_29208,JRN_109661,Google Ads,2021-09-15 00:00:00,0,0.0
CUST_33327,JRN_109662,Website,2021-10-23 00:00:00,0,0.0
CUST_20957,JRN_109663,Website,2021-04-10 00:00:00,0,0.0
CUST_20957,JRN_109663,Email,2021-04-11 00:00:00,0,0.0
CUST_20957,JRN_109663,Facebook,2021-04-14 00:00:00,0,0.0
CUST_29307,JRN_109664,Email,2021-02-24 00:00:00,0,0.0
CUST_29307,JRN_109664,Website,2021-02-26 00:00:00,0,0.0
CUST_29307,JRN_109664,Website,2021-02-28 00:00:00,0,0.0
CUST_33388,JRN_109665,Instagram,2021-09-09 00:00:00,0,0.0
CUST_33388,JRN_109665,Facebook,2021-09-12 00:00:00,0,0.0
CUST_23660,JRN_109666,Google Ads,2021-06-05 00:00:00,0,0.0
CUST_22962,JRN_109667,Website,2021-04-21 00:00:00,0,0.0
CUST_22962,JRN_109667,YouTube,2021-04-24 00:00:00,0,0.0
CUST_22962,JRN_109667,Email,2021-04-27 00:00:00,0,0.0
CUST_33113,JRN_109668,Instagram,2021-02-15 00:00:00,0,0.0
CUST_33113,JRN_109668,Instagram,2021-02-16 00:00:00,0,0.0
CUST_33113,JRN_109668,YouTube,2021-02-19 00:00:00,0,0.0
CUST_33113,JRN_109668,YouTube,2021-02-24 00:00:00,0,0.0
CUST_23110,JRN_109669,Google Ads,2021-08-08 00:00:00,0,0.0
CUST_31906,JRN_109670,Email,2021-06-16 00:00:00,0,0.0
CUST_32488,JRN_109671,Website,2021-08-20 00:00:00,0,0.0
CUST_32488,JRN_109671,Email,2021-08-23 00:00:00,0,0.0
CUST_21746,JRN_109672,YouTube,2021-01-19 00:00:00,0,0.0
CUST_21746,JRN_109672,Google Ads,2021-01-20 00:00:00,0,0.0
CUST_34825,JRN_109673,Email,2021-08-15 00:00:00,0,0.0
CUST_34825,JRN_109673,YouTube,2021-08-16 00:00:00,0,0.0
CUST_34825,JRN_109673,Website,2021-08-18 00:00:00,0,0.0
CUST_34825,JRN_109673,Website,2021-08-19 00:00:00,0,0.0
CUST_27215,JRN_109674,Google Ads,2021-06-09 00:00:00,0,0.0
CUST_27215,JRN_109674,YouTube,2021-06-11 00:00:00,0,0.0
CUST_27215,JRN_109674,Facebook,2021-06-13 00:00:00,0,0.0
CUST_26915,JRN_109675,Website,2021-07-13 00:00:00,0,0.0
CUST_26915,JRN_109675,YouTube,2021-07-15 00:00:00,0,0.0
CUST_30623,JRN_109676,Instagram,2021-05-10 00:00:00,0,0.0
CUST_30543,JRN_109677,Facebook,2021-02-19 00:00:00,1,83.64
CUST_30543,JRN_109677,YouTube,2021-02-20 00:00:00,1,83.64
CUST_31358,JRN_109678,YouTube,2021-05-22 00:00:00,0,0.0
CUST_31358,JRN_109678,Email,2021-05-25 00:00:00,0,0.0
CUST_31358,JRN_109678,Google Ads,2021-05-25 00:00:00,0,0.0
CUST_31358,JRN_109678,Facebook,2021-05-28 00:00:00,0,0.0
CUST_26443,JRN_109679,Instagram,2021-09-27 00:00:00,0,0.0
CUST_26443,JRN_109679,Google Ads,2021-09-29 00:00:00,0,0.0
CUST_26443,JRN_109679,Facebook,2021-10-01 00:00:00,0,0.0
CUST_26443,JRN_109679,YouTube,2021-10-03 00:00:00,0,0.0
CUST_28980,JRN_109680,Instagram,2021-09-11 00:00:00,0,0.0
CUST_28980,JRN_109680,YouTube,2021-09-14 00:00:00,0,0.0
CUST_26880,JRN_109681,Facebook,2021-01-10 00:00:00,0,0.0
CUST_27611,JRN_109682,Instagram,2021-05-04 00:00:00,0,0.0
CUST_27611,JRN_109682,Facebook,2021-05-07 00:00:00,0,0.0
CUST_27611,JRN_109682,YouTube,2021-05-08 00:00:00,0,0.0
CUST_27611,JRN_109682,Google Ads,2021-05-13 00:00:00,0,0.0
CUST_27133,JRN_109683,Instagram,2021-02-22 00:00:00,0,0.0
CUST_27133,JRN_109683,Instagram,2021-02-25 00:00:00,0,0.0
CUST_27133,JRN_109683,Google Ads,2021-02-26 00:00:00,0,0.0
CUST_27133,JRN_109683,Facebook,2021-03-03 00:00:00,0,0.0
CUST_24241,JRN_109684,Email,2021-05-15 00:00:00,0,0.0
CUST_24241,JRN_109684,Google Ads,2021-05-16 00:00:00,0,0.0
CUST_24241,JRN_109684,YouTube,2021-05-21 00:00:00,0,0.0
CUST_22960,JRN_109685,YouTube,2021-10-15 00:00:00,0,0.0
CUST_22960,JRN_109685,YouTube,2021-10-17 00:00:00,0,0.0
CUST_22960,JRN_109685,YouTube,2021-10-17 00:00:00,0,0.0
CUST_22960,JRN_109685,Instagram,2021-10-21 00:00:00,0,0.0
CUST_32311,JRN_109686,Google Ads,2021-09-10 00:00:00,0,0.0
CUST_32311,JRN_109686,Email,2021-09-12 00:00:00,0,0.0
CUST_29304,JRN_109687,Facebook,2021-08-22 00:00:00,0,0.0
CUST_26965,JRN_109688,YouTube,2021-04-21 00:00:00,1,373.76
CUST_24862,JRN_109689,Google Ads,2021-08-19 00:00:00,1,312.34
CUST_24862,JRN_109689,Google Ads,2021-08-21 00:00:00,1,312.34
CUST_24862,JRN_109689,Facebook,2021-08-22 00:00:00,1,312.34
CUST_22818,JRN_109690,Email,2021-08-08 00:00:00,1,339.34
CUST_22818,JRN_109690,Website,2021-08-09 00:00:00,1,339.34
CUST_21743,JRN_109691,Instagram,2021-04-27 00:00:00,0,0.0
CUST_21743,JRN_109691,Google Ads,2021-04-28 00:00:00,0,0.0
CUST_21743,JRN_109691,Instagram,2021-05-01 00:00:00,0,0.0
CUST_21743,JRN_109691,YouTube,2021-05-03 00:00:00,0,0.0
CUST_25357,JRN_109692,Instagram,2021-06-01 00:00:00,0,0.0
CUST_25686,JRN_109693,Instagram,2021-05-26 00:00:00,0,0.0
CUST_25686,JRN_109693,Website,2021-05-27 00:00:00,0,0.0
CUST_25686,JRN_109693,Facebook,2021-05-30 00:00:00,0,0.0
CUST_31310,JRN_109694,YouTube,2021-02-11 00:00:00,1,144.67
CUST_31310,JRN_109694,Facebook,2021-02-12 00:00:00,1,144.67
CUST_25837,JRN_109695,Email,2021-02-24 00:00:00,0,0.0
CUST_25837,JRN_109695,Google Ads,2021-02-25 00:00:00,0,0.0
CUST_25837,JRN_109695,Google Ads,2021-02-26 00:00:00,0,0.0
CUST_32025,JRN_109696,Website,2021-09-19 00:00:00,1,147.92
